"","ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_0319000","PF3D7_0319000","P-type ATPase, putative (ATPase7)",-0.374789322171643,3.25677341070676,-1.01914572949089,0.315495174237205,0.999031950256824,-4.59883256534056
"PF3D7_1427100","PF3D7_1427100","lipase, putative",-0.346982140693038,8.97862085359056,-1.01873616361227,0.315686739553491,0.999031950256824,-4.62567148504982
"PF3D7_0710600","PF3D7_0710600","60S ribosomal protein L34 (RPL34)",0.256408035724553,9.97720052951872,1.01827767653485,0.31590128140562,0.999031950256824,-4.62673116940369
"PF3D7_1223500","PF3D7_1223500","conserved Plasmodium protein, unknown function",-0.343904810480098,5.64232980461749,-1.01819947528831,0.315937884445469,0.999031950256824,-4.60773994246125
"PF3D7_1118300","PF3D7_1118300","insulinase, putative",-0.33866760376509,9.25201211511455,-1.0172857751261,0.316365768609593,0.999031950256824,-4.62667858350515
"PF3D7_1234100","PF3D7_1234100","bromodomain protein, putative",-0.25710157814297,8.12841639041618,-1.01721780136471,0.316397616486579,0.999031950256824,-4.62337496915376
"PF3D7_1029300","PF3D7_1029300","conserved Plasmodium protein, unknown function",-0.336866505559891,2.71640745853993,-1.0167021419451,0.316639291033352,0.999031950256824,-4.59839945919407
"PF3D7_0812800","PF3D7_0812800","conserved Plasmodium protein, unknown function",0.345619135071419,1.24994266644197,1.01622591805796,0.316862595752775,0.999031950256824,-4.59722860824912
"PF3D7_1015300","PF3D7_1015300","methionine aminopeptidase 1b, putative (METAP1b)",0.163972620473543,7.3884885867166,1.0151683708984,0.317358873223794,0.999031950256824,-4.62033900877322
"PF3D7_1415300","PF3D7_1415300","RNA-binding protein Nova-1, putative",-0.582228021072621,2.40029458703482,-1.01417762776575,0.317824284626215,0.999031950256824,-4.59838466237175
"PF3D7_0627800","PF3D7_0627800","acetyl-CoA synthetase, putative (ACS)",-0.189127412762039,8.62819061410533,-1.0141275867162,0.317847804307008,0.999031950256824,-4.62643017770803
"PF3D7_1239700","PF3D7_1239700","ATP-dependent zinc metalloprotease FTSH 1 (FTSH1)",-0.971660518872319,3.5321211151692,-1.01361035227051,0.318090978374154,0.999031950256824,-4.60024846922209
"PF3D7_0924400","PF3D7_0924400","conserved Plasmodium protein, unknown function",-0.273699265432206,7.57722029749584,-1.01326682427109,0.318252556018171,0.999031950256824,-4.62166724597579
"PF3D7_1108600","PF3D7_1108600","endoplasmic reticulum-resident calcium binding protein (ERC)",0.549552581619826,8.76999699229168,1.01325718828016,0.318257089095889,0.999031950256824,-4.62752837830658
"PF3D7_1364800","PF3D7_1364800","DNA-directed RNA polymerase II, putative",-0.19013485520107,8.20677598887137,-1.01282050477923,0.318462565369848,0.999031950256824,-4.62525433527433
"PF3D7_1149200","PF3D7_1149200","ring-infected erythrocyte surface antigen",-0.832782196518913,11.3241022948114,-1.01278414370578,0.31847967874073,0.999031950256824,-4.62605757364022
"PF3D7_1007400","PF3D7_1007400","conserved Plasmodium protein, unknown function",-0.191045512744503,3.52456378507552,-1.01267409206683,0.318531478477898,0.999031950256824,-4.60038216555474
"PF3D7_0827100","PF3D7_0827100","translation initiation factor IF-2, putative (IF2c)",-0.346255062405615,3.38725683614201,-1.00986718522461,0.3198545996254,0.999031950256824,-4.60052733408991
"PF3D7_1415800","PF3D7_1415800","dimethyladenosine transferase, putative",-0.204979734347077,5.82856447277456,-1.00986602118477,0.319855149109679,0.999031950256824,-4.61098425425146
"PF3D7_0319700","PF3D7_0319700","ABC transporter I family member 1, putative (ABCI3)",-0.289571443995714,8.48543958071729,-1.00951857342701,0.320019190460565,0.999031950256824,-4.62733822897973
"PF3D7_0719300","PF3D7_0719300","actin-related protein, putative (ARP6)",-0.131049516367759,7.63650844578922,-1.00736200452401,0.321038663034408,0.999031950256824,-4.62408505140139
"PF3D7_1202900","PF3D7_1202900","high mobility group protein B1 (HMGB1)",0.264212989042287,9.59374575648479,1.00731091954351,0.321062839253228,0.999031950256824,-4.63055952195718
"PF3D7_0933000","PF3D7_0933000","mRNA processing protein, putative",-0.203705783655708,7.78816058163345,-1.00722538957894,0.321103319514555,0.999031950256824,-4.62485983565731
"PF3D7_0934000","PF3D7_0934000","histidine--tRNA ligase, putative",0.556502844374894,2.67326216096348,1.00666826990098,0.321367082589428,0.999031950256824,-4.59969624030333
"PF3D7_0219800","PF3D7_0219800","Plasmodium exported protein (PHISTc), unknown function",0.234241949288811,5.29898654869181,1.00470183917871,0.322299253170994,0.999031950256824,-4.60918101977592
"PF3D7_1249300","PF3D7_1249300","protein phosphatase PPM4, putative (PPM4)",-0.222305441191063,6.41169372650192,-1.00461473141249,0.32234058852913,0.999031950256824,-4.61637860518386
"PF3D7_1012000","PF3D7_1012000","E3 ubiquitin-protein ligase, putative",-0.229537044403485,5.92695234883956,-1.00441298549682,0.322436337160237,0.999031950256824,-4.61316113404344
"PF3D7_1017600","PF3D7_1017600","conserved Plasmodium protein, unknown function",-0.340789747752644,7.00645701670617,-1.00391407036639,0.322673205636045,0.999031950256824,-4.62059840371961
"PF3D7_1004100","PF3D7_1004100","hypothetical protein",-0.486742407804599,2.18457614406369,-1.00215395066684,0.323509800131036,0.999031950256824,-4.59978387920116
"PF3D7_0602000","PF3D7_0602000","conserved Plasmodium protein, unknown function",-0.397181656409702,3.29475003598116,-1.00197936829814,0.323592860585055,0.999031950256824,-4.60156355300821
"PF3D7_1420900","PF3D7_1420900","mannose-1-phosphate guanyltransferase, putative",-0.463622971294125,2.50538358857918,-1.00196615595163,0.323599147169167,0.999031950256824,-4.60021391999143
"PF3D7_0827300","PF3D7_0827300","conserved Plasmodium protein, unknown function",-0.386501709760316,6.70003265575097,-1.00108526300039,0.324018473741017,0.999031950256824,-4.61899181293369
"PF3D7_0708900","PF3D7_0708900","Cg3 protein",0.296846802306076,5.24385771907177,1.00035660315791,0.324365613185097,0.999031950256824,-4.60986483821802
"PF3D7_0321000","PF3D7_0321000","conserved Plasmodium protein, unknown function",-0.411394348186441,3.84007698721694,-0.999741166420319,0.324659009407472,0.999031950256824,-4.60335701249366
"PF3D7_1249100","PF3D7_1249100","conserved Plasmodium protein, unknown function",-0.203424622404659,7.69815142528458,-0.99900568106263,0.32500987307684,0.999031950256824,-4.62693774528228
"PF3D7_1005600","PF3D7_1005600","DnaJ protein, putative",-0.196549393620313,7.06387738427292,-0.997987696742826,0.325495928550418,0.999031950256824,-4.62300669357174
"PF3D7_0723400","PF3D7_0723400","conserved Plasmodium protein, unknown function",-0.33641202631711,8.41756732749497,-0.997166410149924,0.325888427172753,0.999031950256824,-4.63106392033599
"PF3D7_1434300","PF3D7_1434300","Hsp70/Hsp90 organizing protein (HOP)",-0.237880086792044,7.19578678423346,-0.997072668243028,0.32593324753747,0.999031950256824,-4.62414306827942
"PF3D7_1252700","PF3D7_1252700","Plasmodium exported protein (PHISTb), unknown function",0.203786897966287,6.65029652233901,0.995985875657835,0.326453176312066,0.999031950256824,-4.62084418941115
"PF3D7_1447000","PF3D7_1447000","40S ribosomal protein S5",0.198369158528484,11.1432451896119,0.99597913688313,0.326456401943499,0.999031950256824,-4.63212622694286
"PF3D7_0803600.1","PF3D7_0803600.1",NA,-0.207404706524713,6.26959403809585,-0.994918393487975,0.326964415156542,0.999031950256824,-4.61787103716904
"PF3D7_1219200","PF3D7_1219200","rifin, pseudogene (RIF)",0.508960082994469,2.07659731027654,0.994414405571094,0.327205974027237,0.999031950256824,-4.6005695089617
"PF3D7_1441000","PF3D7_1441000","conserved Plasmodium protein, unknown function",0.277458065413617,4.88853748013041,0.993972568330278,0.327417844038627,0.999031950256824,-4.60910763201119
"PF3D7_1237100","PF3D7_1237100","conserved Plasmodium protein, unknown function",-0.303978130391739,4.10261607541264,-0.99274463064786,0.328007154242304,0.999031950256824,-4.60547398683784
"PF3D7_0309300","PF3D7_0309300","N2227-like protein, putative",-0.200654137447748,7.07137754187487,-0.99218452292786,0.328276199206408,0.999031950256824,-4.62469412018554
"PF3D7_1123100","PF3D7_1123100","calcium-dependent protein kinase 7 (CDPK7)",-0.334002058404248,8.30050710224946,-0.990549818242606,0.329062277103516,0.999031950256824,-4.6326749454777
"PF3D7_0630500","PF3D7_0630500","ribosome biogenesis protein YTM1, putative (YTM1)",0.282544015943771,4.34298122299055,0.990315405196788,0.329175103429631,0.999031950256824,-4.60697341086523
"PF3D7_1343400","PF3D7_1343400","DNA repair protein RAD5, putative (RAD5)",-0.634245390576152,7.24468193989214,-0.98982909608679,0.329409254495702,0.999031950256824,-4.62583060440071
"PF3D7_0617900","PF3D7_0617900","histone H3 variant, putative (H3.3)",0.206838005261924,9.98689400349307,0.988321569624027,0.330135824361029,0.999031950256824,-4.63684438162546
"PF3D7_0308200","PF3D7_0308200","T-complex protein 1 subunit eta (CCT7)",0.19668198221961,8.75624649395561,0.987762850019282,0.33040538109602,0.999031950256824,-4.6358641655946
"PF3D7_1247200","PF3D7_1247200","conserved Plasmodium protein, unknown function",-0.269268661274055,2.92475461143429,-0.986950499762208,0.330797568707846,0.999031950256824,-4.60301174287551
"PF3D7_0316900","PF3D7_0316900","E3 ubiquitin-protein ligase, putative",0.132644456044209,6.85605452641804,0.986733597585801,0.330902338296755,0.999031950256824,-4.62488408508318
"PF3D7_1202800","PF3D7_1202800","conserved Plasmodium protein, unknown function",0.278950577352151,3.10761204462694,0.986342579785444,0.331091267115946,0.999031950256824,-4.60346775999014
"PF3D7_1369100","PF3D7_1369100","conserved Plasmodium protein, unknown function",-0.308176453535844,1.49717097850773,-0.985578130999747,0.331460837984905,0.999031950256824,-4.60116566404485
"PF3D7_0830500","PF3D7_0830500","tryptophan/threonine-rich antigen (TryThrA)",-0.621638717600176,10.6936768603467,-0.984802323565146,0.331836185190495,0.999031950256824,-4.63679744871489
"PF3D7_0103300","PF3D7_0103300","conserved Plasmodium protein, unknown function",-0.218607050902947,7.29362627268153,-0.984374462312536,0.332043313689206,0.999031950256824,-4.62856439617271
"PF3D7_0610700","PF3D7_0610700","conserved Plasmodium protein, unknown function",0.247533954725042,5.46011757155167,0.984012875995305,0.332218426448129,0.999031950256824,-4.61487467363476
"PF3D7_0519900","PF3D7_0519900","conserved Plasmodium protein, unknown function",0.489341960335632,1.93626128435457,0.983623077962291,0.332407271733145,0.999031950256824,-4.60177560889904
"PF3D7_0420200","PF3D7_0420200","holo-[acyl-carrier-protein] synthase, putative (ACPS)",0.465575860922667,3.38331643637048,0.983261617542753,0.332582453082287,0.999031950256824,-4.60464202496321
"PF3D7_0206000","PF3D7_0206000","DNA repair protein RAD2, putative (RAD2)",-0.34532593484316,6.20024651976332,-0.982892720879234,0.33276130266743,0.999031950256824,-4.62020777708884
"PF3D7_1301700","PF3D7_1301700","Plasmodium exported protein (hyp8), unknown function (GEXP07)",0.364130384780127,9.40712839553547,0.981188451974301,0.333588414261858,0.999031950256824,-4.63924109099767
"PF3D7_1476800","PF3D7_1476800","lysophospholipase, putative",0.537800840958722,4.49958441851935,0.980215985759532,0.334060990132728,0.999031950256824,-4.60961816789711
"PF3D7_1443800","PF3D7_1443800","zinc finger protein, putative",-0.16229527224094,6.20286049683898,-0.978514996585306,0.334888681015829,0.999031950256824,-4.62168470851984
"PF3D7_1327800","PF3D7_1327800","ribose-phosphate pyrophosphokinase, putative",-0.157805074175246,7.43596618887851,-0.978409626566055,0.334939998826954,0.999031950256824,-4.63156114495922
"PF3D7_0627300","PF3D7_0627300","E3 ubiquitin-protein ligase RNF5, putative (RNF5)",-0.137265642785348,8.12363121889126,-0.977920331140341,0.335178367241815,0.999031950256824,-4.63612889250879
"PF3D7_0616900","PF3D7_0616900","conserved Plasmodium protein, unknown function",-0.286584628554899,5.25302458103489,-0.977578988091087,0.335344725833976,0.999031950256824,-4.61454924151143
"PF3D7_0925700","PF3D7_0925700","histone deacetylase 1 (HDAC1)",0.340423810776928,8.58183599364339,0.976678688248797,0.335783766983938,0.999031950256824,-4.638979090198
"PF3D7_1351800.2","PF3D7_1351800.2","conserved Plasmodium protein, unknown function",0.2597832175196,4.46282154834937,0.976336282119793,0.335950846623888,0.999031950256824,-4.61016310297056
"PF3D7_0418300","PF3D7_0418300","conserved Plasmodium protein, unknown function",-0.223254433146614,11.3612180931556,-0.975076958247001,0.336565824379561,0.999031950256824,-4.63825231535305
"PF3D7_1405500","PF3D7_1405500","COBW domain-containing protein 1, putative (CBWD1)",-0.231213254127637,4.74957851783332,-0.97476393181227,0.336718805015948,0.999031950256824,-4.61198254466408
"PF3D7_1013500","PF3D7_1013500","phosphoinositide-specific phospholipase C (PI-PLC)",-0.23849435910825,5.88975365772397,-0.974021589794103,0.337081785421144,0.999031950256824,-4.62009003642534
"PF3D7_1202100.1","PF3D7_1202100.1","conserved protein, unknown function",-0.707934773626442,4.3153672928199,-0.973194417093305,0.337486554924466,0.999031950256824,-4.60987154271603
"PF3D7_0629900","PF3D7_0629900","sec14-like cytosolic factor or phosphatidylinositol/phosphatidylcholine transfer protein, putative",0.196420609411739,8.56693477562096,0.972797094116553,0.337681097413116,0.999031950256824,-4.64008013931955
"PF3D7_1326800","PF3D7_1326800","syntaxin, Qa-SNARE family (SYN18)",0.201390014325097,4.02704550843782,0.971582923049568,0.338276062587463,0.999031950256824,-4.60884802665677
"PF3D7_0903400","PF3D7_0903400","DEAD/DEAH box helicase, putative",0.170329326511489,10.4698796070076,0.971543731876179,0.338295278670706,0.999031950256824,-4.64170368486401
"PF3D7_1039000","PF3D7_1039000","serine/threonine protein kinase, FIKK family (FIKK10.2)",0.386995628372025,8.25476762401081,0.971426064241143,0.338352977469995,0.999031950256824,-4.63926729422419
"PF3D7_0625400","PF3D7_0625400","conserved Plasmodium protein, unknown function",0.336189941645225,6.84953450115659,0.971268583198502,0.338430209271966,0.999031950256824,-4.6293905941378
"PF3D7_0217400","PF3D7_0217400","conserved Plasmodium protein, unknown function",0.426289939109013,1.97235578644606,0.971111900632104,0.338507061229207,0.999031950256824,-4.6033927506395
"PF3D7_0921000.2","PF3D7_0921000.2","ubiquitin-conjugating enzyme, putative",-0.401269301948324,4.26426301703507,-0.96961016892279,0.33924424674196,0.999031950256824,-4.6102669835207
"PF3D7_0416200","PF3D7_0416200","conserved protein, unknown function",-0.349596322292242,3.34320906202651,-0.968682832806022,0.339700004445821,0.999031950256824,-4.60675114405518
"PF3D7_1405900","PF3D7_1405900","RNA-binding protein, putative",-0.309471524104051,6.94223379514296,-0.96829933725369,0.339888600863329,0.999031950256824,-4.63028454763738
"PF3D7_1343200","PF3D7_1343200","tRNA guanosine-2'-O-methyltransferase, putative",0.239537114791649,6.54936361543011,0.9671899197833,0.34043458815011,0.999031950256824,-4.62787681082999
"PF3D7_0404300","PF3D7_0404300","conserved Plasmodium protein, unknown function",-0.221495437801611,8.19768796832193,-0.967116394532084,0.340470793522932,0.999031950256824,-4.6398194750367
"PF3D7_0902500","PF3D7_0902500","serine/threonine protein kinase, FIKK family (FIKK9.6)",-0.549929857347776,8.41224877809457,-0.966990779147495,0.340532655135786,0.999031950256824,-4.64029086359645
"PF3D7_1364400","PF3D7_1364400","conserved Plasmodium protein, unknown function",-0.214071822746802,7.72390936798152,-0.965595261287663,0.341220410076841,0.999031950256824,-4.63734944570568
"PF3D7_0410400","PF3D7_0410400","exosome complex component RRP4, putative (RRP4)",-0.241399116361492,5.7066063476215,-0.965550215533892,0.341242625517341,0.999031950256824,-4.62067157098874
"PF3D7_0907000","PF3D7_0907000","conserved Plasmodium protein, unknown function",0.258634323494762,4.12991855610367,0.965146550530712,0.341441746224983,0.999031950256824,-4.61040947658742
"PF3D7_0313100","PF3D7_0313100","ubiquitin-protein ligase, putative (HRD3)",-0.627357914203067,5.32967283622113,-0.96494171430567,0.341542817997659,0.999031950256824,-4.61801089751249
"PF3D7_0911400","PF3D7_0911400","conserved Plasmodium protein, unknown function",-0.537495810480034,3.20511813668014,-0.964845063376033,0.341590515150512,0.999031950256824,-4.60690348462441
"PF3D7_0806500","PF3D7_0806500","DnaJ protein, putative",-0.149122765492321,7.8139749202872,-0.964725521051304,0.341649515353276,0.999031950256824,-4.63835319393221
"PF3D7_1461200","PF3D7_1461200","U3 small nucleolar ribonucleoprotein protein IMP3, putative (IMP3)",-0.200508805029646,5.82375635390479,-0.963697727539259,0.342157064924153,0.999031950256824,-4.62204121372336
"PF3D7_0908600","PF3D7_0908600","ribosomal RNA methyltransferase, putative",-0.221433214839433,5.91668211487739,-0.963564845093283,0.342222722320266,0.999031950256824,-4.62281266112813
"PF3D7_0410000","PF3D7_0410000","erythrocyte vesicle protein 1 (EVP1)",-0.774186495995357,5.7917638669979,-0.963236076979347,0.342385203297722,0.999031950256824,-4.62207548818227
"PF3D7_1238800","PF3D7_1238800","acyl-CoA synthetase (ACS11)",-0.369286150017615,8.49491983437473,-0.963201265481134,0.342402410559335,0.999031950256824,-4.64221053520764
"PF3D7_1316900","PF3D7_1316900","conserved Plasmodium protein, unknown function",0.128255737885748,7.67473166092641,0.963108733988616,0.342448151522435,0.999031950256824,-4.63811726994694
"PF3D7_1124300","PF3D7_1124300","conserved Plasmodium protein, unknown function",-0.245765035151295,7.38925268344501,-0.962309381830824,0.342843464231707,0.999031950256824,-4.63570307370127
"PF3D7_0702300","PF3D7_0702300","sporozoite threonine and asparagine-rich protein (STARP)",-0.695193346755514,6.78122501124279,-0.962096178216556,0.342948953738886,0.999031950256824,-4.62957829865701
"PF3D7_0632500","PF3D7_0632500","erythrocyte membrane protein 1, PfEMP1 (VAR)",0.550331518185735,6.67819588261867,0.961896327970805,0.343047855920004,0.999031950256824,-4.63054934511549
"PF3D7_1468200","PF3D7_1468200","conserved protein, unknown function",0.296655750537321,5.92786431902417,0.96155999867264,0.343214342073126,0.999031950256824,-4.62405594576021
"PF3D7_1103100","PF3D7_1103100","60S acidic ribosomal protein P1, putative (RPP1)",0.289271708135034,10.099085451122,0.960107036174905,0.34393419230309,0.999031950256824,-4.64601940148489
"PF3D7_1105500","PF3D7_1105500","centrin-4 (CEN4)",0.348861357445654,2.11607743340504,0.960046576450472,0.343964168067234,0.999031950256824,-4.60500571744705
"PF3D7_1149600","PF3D7_1149600","DnaJ protein, putative",-0.316867671673922,9.48771426906572,-0.959525372854763,0.344222651687124,0.999031950256824,-4.6461562415202
"PF3D7_0608100","PF3D7_0608100","conserved Plasmodium protein, unknown function",-0.321670851211877,4.60254360069293,-0.959089806402499,0.344438764175804,0.999031950256824,-4.61410590949185
"PF3D7_1243600","PF3D7_1243600","translation initiation factor SUI1, putative",-0.163625765967737,8.63668757135829,-0.958509271186778,0.344726945689015,0.999031950256824,-4.64458508013043
"PF3D7_0420000","PF3D7_0420000","zinc finger protein, putative",-0.363278175469423,8.57775397203122,-0.9578135275898,0.34507252921554,0.999031950256824,-4.64429819471345
"PF3D7_0202000","PF3D7_0202000","knob-associated histidine-rich protein (KAHRP)",0.98831329303388,13.1906807862878,0.956383656582641,0.345783486914252,0.999031950256824,-4.63768647786619
"PF3D7_1329400","PF3D7_1329400","AMP deaminase, putative",-0.322408980991722,3.98287460159274,-0.95543935145386,0.34625354724415,0.999031950256824,-4.61130713560291
"PF3D7_0712300","PF3D7_0712300","erythrocyte membrane protein 1, PfEMP1 (VAR)",0.428411355469326,6.08298652798951,0.954789946561271,0.346577057702967,0.999031950256824,-4.62710158188457
"PF3D7_1015900","PF3D7_1015900","enolase (ENO)",0.378103039380745,11.6961218097972,0.954787594550146,0.346578229757021,0.999031950256824,-4.64352802346614
"PF3D7_1021400","PF3D7_1021400","endomembrane protein 70, putative",0.255474884485173,8.29160240810147,0.954064771492179,0.346938551923343,0.999031950256824,-4.64481095712626
"PF3D7_1110900","PF3D7_1110900","ES2 protein, putative",-0.358688230668254,6.57189796746211,-0.953329534629262,0.347305317965068,0.999031950256824,-4.63085153280758
"PF3D7_1110200","PF3D7_1110200","pre-mRNA-processing factor 6, putative (PRPF6)",-0.268621217304689,10.1735836043956,-0.953319813962934,0.347310168755769,0.999031950256824,-4.64800851716301
"PF3D7_0204500","PF3D7_0204500","aspartate transaminase (AspAT)",-0.195904547965502,5.60267509822282,-0.952190912752387,0.347873817714755,0.999031950256824,-4.62294355254278
"PF3D7_0323500","PF3D7_0323500","survival motor neuron-like protein (SMN)",-0.218933882947566,5.93619315518092,-0.951359231706822,0.348289456525792,0.999031950256824,-4.62593014914374
"PF3D7_0209100","PF3D7_0209100","phospholipase A2, putative",-0.17353543129683,8.25887757520063,-0.951263003445061,0.348337568612302,0.999031950256824,-4.64513450167141
"PF3D7_0304600","PF3D7_0304600","circumsporozoite (CS) protein (CSP)",0.718316432874432,4.18320830625338,0.950467494237666,0.348735475487226,0.999031950256824,-4.61325440648091
"PF3D7_1437500","PF3D7_1437500","conserved Plasmodium membrane protein, unknown function",0.277518616691058,4.26544331210272,0.949429422901387,0.349255163757153,0.999031950256824,-4.61386691730699
"PF3D7_0905700.3","PF3D7_0905700.3","autophagy-related protein 3, putative",0.584071722646282,0.802933137778135,0.948789475982561,0.349575795600389,0.999031950256824,-4.60492383418741
"PF3D7_0803100","PF3D7_0803100","U3 small nucleolar RNA-associated protein 14, putative (UTP14)",-0.359712426182903,7.44098750546191,-0.948563868711367,0.349688877907278,0.999031950256824,-4.63986408272056
"PF3D7_0525500","PF3D7_0525500","WD repeat-containing protein, putative",-0.184858016946921,6.31913465044564,-0.948340664214606,0.349800779746227,0.999031950256824,-4.63031091132992
"PF3D7_1358800","PF3D7_1358800","40S ribosomal protein S15 (RPS15)",0.177044988479894,9.27393438475456,0.947735127887395,0.35010448033577,0.999031950256824,-4.64997508891782
"PF3D7_1240300","PF3D7_1240300","erythrocyte membrane protein 1, PfEMP1 (VAR)",0.459120856896496,6.61716949271043,0.947390009444934,0.35027764921243,0.999031950256824,-4.63387442365141
"PF3D7_0524900","PF3D7_0524900","tRNA-YW synthesizing protein, putative",-0.120015614325509,7.78659638912961,-0.947077385059509,0.350434562688405,0.999031950256824,-4.643461603741
"PF3D7_1231800","PF3D7_1231800","asparagine-rich protein, putative",0.285016794926997,7.17246456130452,0.946775974263559,0.350585891930525,0.999031950256824,-4.63905269635412
"PF3D7_0610900","PF3D7_0610900","transcription elongation factor SPT5, putative (SPT5)",-0.154553090041212,8.69676548361508,-0.946423547244494,0.350762889816148,0.999031950256824,-4.64865035212129
"PF3D7_0616300","PF3D7_0616300","conserved Plasmodium protein, unknown function",-0.215647339121467,3.41614045830694,-0.94481790466036,0.351570034274826,0.999031950256824,-4.61055920162852
"PF3D7_0704100","PF3D7_0704100","conserved Plasmodium membrane protein, unknown function",-0.418151868215155,3.20901543269955,-0.943814892760031,0.352074864613254,0.999031950256824,-4.609999866342
"PF3D7_0319200","PF3D7_0319200","endonuclease/exonuclease/phosphatase family protein, putative",-0.195181394556299,6.36737271957883,-0.94297965305418,0.352495618811563,0.999031950256824,-4.63207269422467
"PF3D7_1220200","PF3D7_1220200","conserved Plasmodium protein, unknown function, pseudogene",0.30097384697811,2.0105215909368,0.942530159585367,0.35272218998877,0.999031950256824,-4.60699413603129
"PF3D7_0110900","PF3D7_0110900","adenylate kinase-like protein 1 (AKLP1)",0.335181306512034,3.07621475631328,0.94143846078278,0.353272871532937,0.999031950256824,-4.6098153931801
"PF3D7_0802400","PF3D7_0802400","conserved Plasmodium protein, unknown function",-0.128244658731623,7.27321580710001,-0.940928315175436,0.353530397155341,0.999031950256824,-4.64115390657052
"PF3D7_1116300","PF3D7_1116300","peptidyl-prolyl cis-trans isomerase (CYP19C)",0.285934235156335,6.03380698871401,0.940849374563657,0.353570258097699,0.999031950256824,-4.63000053188439
"PF3D7_0606600","PF3D7_0606600","conserved Plasmodium protein, unknown function",-0.34539708205746,9.6117409439631,-0.93953591542618,0.354233923194028,0.999031950256824,-4.65262423032876
"PF3D7_0617400","PF3D7_0617400","erythrocyte membrane protein 1, PfEMP1 (VAR)",0.669876859737399,3.90103870315329,0.9392535583165,0.354376700084633,0.999031950256824,-4.6136435939224
"PF3D7_0411200","PF3D7_0411200","conserved Plasmodium protein, unknown function",-0.767482029282361,2.6262012320687,-0.937914125771013,0.355054516160666,0.999031950256824,-4.60904462897607
"PF3D7_1308400","PF3D7_1308400","conserved Plasmodium protein, unknown function",-0.236306494202239,6.72941880138334,-0.937444692818764,0.355292273742795,0.999031950256824,-4.63699674010702
"PF3D7_1014600","PF3D7_1014600","transcriptional coactivator ADA2 (ADA2)",-0.214578450772848,9.08229765847004,-0.936655443936418,0.355692247861126,0.999031950256824,-4.65289241536527
"PF3D7_1149000","PF3D7_1149000","antigen 332, DBL-like protein (Pf332)",-0.523350849921517,9.118554529012,-0.936635204164613,0.355702508840026,0.999031950256824,-4.65267302302624
"PF3D7_1249000","PF3D7_1249000","conserved Plasmodium membrane protein, unknown function",0.28974438004852,1.68223993765769,0.935627589952337,0.356213586877609,0.999031950256824,-4.60727458159907
"PF3D7_1105400","PF3D7_1105400","40S ribosomal protein S4, putative",0.208895927726322,10.6423604328953,0.934515874387022,0.356778028151518,0.999031950256824,-4.6531503718653
"PF3D7_1223800","PF3D7_1223800","mitochondrial carrier protein, putative",-0.285568318954493,5.25361262227813,-0.932723768138698,0.357689157802281,0.999031950256824,-4.62413174361001
"PF3D7_1030600","PF3D7_1030600","tRNA N6-adenosine threonylcarbamoyltransferase (KAE1)",-0.196407738187191,6.36990937119465,-0.932475355589646,0.357815574657759,0.999031950256824,-4.63468965261381
"PF3D7_1423000","PF3D7_1423000","nucleolar GTP-binding protein 2, putative (NOG2)",-0.157659436449933,7.62786599499841,-0.932372069494453,0.357868145483626,0.999031950256824,-4.64648505419608
"PF3D7_1033200","PF3D7_1033200","early transcribed membrane protein 10.2 (ETRAMP10.2)",-0.826186806928525,5.5977050983706,-0.932132998726787,0.357989847842016,0.999031950256824,-4.627599417874
"PF3D7_1417600","PF3D7_1417600","conserved Plasmodium protein, unknown function",-0.245591784044789,8.50246868406938,-0.931336122187321,0.358395705757939,0.999031950256824,-4.65240080996937
"PF3D7_0922500","PF3D7_0922500","phosphoglycerate kinase (PGK)",0.33645529778453,9.35147234030328,0.931232883240817,0.358448308613635,0.999031950256824,-4.65535428896874
"PF3D7_0321800","PF3D7_0321800","WD repeat-containing protein, putative",-0.239493880437365,8.48367023352189,-0.931104854815311,0.358513549388359,0.999031950256824,-4.65235985259324
"PF3D7_0502800","PF3D7_0502800","DnaJ protein, putative",-0.436632079173709,2.46261511935889,-0.930357713275968,0.358894433798622,0.999031950256824,-4.60965949876635
"PF3D7_0303000","PF3D7_0303000","N-ethylmaleimide-sensitive fusion protein (NSF)",-0.250332142995915,4.60501435999572,-0.929538498183328,0.359312366104572,0.999031950256824,-4.6195172193162
"PF3D7_1355900","PF3D7_1355900","conserved protein, unknown function",-0.227533026720765,5.57048638748127,-0.928834782129227,0.359671630427016,0.999031950256824,-4.62791190295374
"PF3D7_1457000","PF3D7_1457000","signal peptide peptidase (SPP)",0.545296538808708,8.33361034839001,0.927442748675538,0.360382992372802,0.999031950256824,-4.65342965606813
"PF3D7_0919000","PF3D7_0919000","nucleosome assembly protein (NAPS)",-0.205425426628896,10.0493353287115,-0.927295802583634,0.360458139140981,0.999031950256824,-4.65643968396615
"PF3D7_1207100","PF3D7_1207100","small subunit rRNA processing factor, putative",-0.26481987684464,7.30906605973517,-0.926447510030675,0.360892148514318,0.999031950256824,-4.64527599377556
"PF3D7_1350100","PF3D7_1350100","lysine--tRNA ligase (KRS1)",0.153359236309573,9.54901641520953,0.926348148554056,0.360943006946336,0.999031950256824,-4.65700453151353
"PF3D7_1307200","PF3D7_1307200","DnaJ protein, putative",-0.20293574896194,4.75156136676034,-0.926160082513568,0.361039281910832,0.999031950256824,-4.6213256148624
