"","AA01","AA02","AA03","AA04","AA05","AA06","AA07","AA08","AA09","AA10","AA11","AA12","AA13","AA14","AA15","AA16","AS01","AS02","AS03","AS04","AS05","AS06","AS07","AS08","AS09","AS10","AS11","AS12","AS13","AS14","AS15","AS16"
"PF3D7_1021300",2.529682,1.860273,70.099417,2.129139,2.093888,1.738733,1.809841,5.404964,0.653486,0.822152,1.507235,1.078159,1.073666,1.11455,37.260553,41.850369,0.326065,0.595136,1.266521,0.472289,1.463053,23.085369,1.603779,3.515536,3.238071,28.559208,1.089098,32.57971,39.245651,2.67271,7.689164,3.123234
"PF3D7_1021400",191.077717,85.016781,433.62553,53.089922,99.483086,117.381837,132.203621,91.745374,67.624103,41.156206,151.764225,128.848988,69.226464,144.45839,254.33157,284.714498,107.272374,92.509283,111.71033,161.253943,104.328123,151.172518,94.778194,88.761942,106.920542,207.992106,67.159987,272.90684,268.55384,118.612912,118.615816,113.748901
"PF3D7_1021500",52.39186,13.013519,21.551938,12.294976,22.491937,29.169137,27.581621,6.059726,23.990029,16.790751,37.379899,16.995797,6.384729,20.615345,23.213703,30.679543,13.054026,9.957983,12.735266,68.6555,27.912587,23.088148,31.933508,6.237278,29.694755,32.724168,12.30357,7.19116,5.63122,19.36306,13.677721,9.139717
"PF3D7_1021600",72.228247,102.235168,92.276816,42.912798,85.405168,120.432975,109.001351,99.317298,113.215804,46.047944,96.660638,90.379051,58.311956,68.560831,83.130028,79.17674,40.373347,76.822318,87.557174,105.684857,103.946431,19.245385,56.536794,52.255249,97.484874,70.664595,84.770286,82.034473,71.28569,34.561638,82.262627,66.623791
"PF3D7_1021700",0.917818,0.041227,3.114925,4.588516,0.14555,2.399452,0.775587,0.856613,0.072658,0.058501,0.101571,0.225448,0.011631,0.06837,3.871362,3.570448,0.036072,0.068839,0.188889,0.366448,0.023098,6.883341,0.207873,1.891666,0.262663,0.870499,0.541279,0.247427,1.841422,0.364078,0.10933,5.480412
"PF3D7_1021800",0.327222,0.052816,0.993379,0.609355,0.439452,0.644951,0.147258,0.143572,0.617351,0.038053,0.736121,0.089986,0,0.248544,0.332423,3.337289,0.083044,0.348368,0.094786,3.44742,0.228161,1.209798,0.487748,0.280293,0.208356,1.176156,0.17609,0.404499,0.259841,0.062401,1.204961,0.532671
"PF3D7_1021900",2.60851,0.268536,16.94288,7.306952,3.214943,3.512173,1.145141,2.469498,2.690452,0.429174,6.460399,0.493451,0.3585,1.559179,14.996288,58.505464,0.879506,2.286581,3.433326,28.177657,1.672366,13.823137,6.620941,3.835015,1.15432,48.970324,0.8557,4.79149,2.723509,0.648974,11.110838,9.370779
"PF3D7_1022000",7.800625,4.860105,16.752394,5.07419,6.371796,9.477486,3.682099,1.431057,7.822111,4.064264,7.763125,5.942727,0.177221,4.601863,13.790595,26.889776,2.068819,5.773609,4.133995,33.20091,10.528839,10.22272,8.428411,3.879026,3.31552,11.268337,6.980897,4.119087,3.694356,2.648068,11.777318,6.417363
"PF3D7_1022100",190.698113,123.640416,64.949574,52.492262,101.387403,174.332233,136.682663,68.969434,161.951993,121.445908,130.941317,109.927111,100.139076,132.370613,61.565859,101.47242,81.534611,99.483603,85.654218,281.919801,216.389011,43.888307,127.505146,38.618912,159.624619,87.58246,149.022634,69.111843,51.003855,83.94404,87.949545,65.460015
"PF3D7_1022200",1.004441,0.145294,8.083797,7.951257,0.158243,0.594523,0.226035,8.025167,0.110532,0.069652,0.301816,0.530326,0.145506,0.044848,14.498396,12.01798,0.06048,0.173254,0.301688,0.291082,0.030392,18.994692,1.277446,10.913072,0.65656,14.444577,0,13.156456,10.836412,0.643759,11.791908,10.993416
"PF3D7_1022300",0,0,0.619117,0.092947,0.039558,0.036626,0,0.086117,0,0,0.135456,0,0,0,0,0.841294,0.136101,0,0,0.071475,0.066984,0,0,0,0,0,0,1.028495,0.423132,0,0.179881,0
"PF3D7_1022400",252.378536,104.453612,798.562011,410.679583,114.350236,327.054063,237.020209,442.459343,172.547599,197.887033,135.992919,168.60639,77.791077,115.592991,704.949613,1100.653447,200.399387,58.844921,161.405398,154.276435,126.864323,1643.359346,164.50346,571.863613,227.814538,727.435758,115.667393,333.996156,353.948539,123.237542,479.745279,427.352263
"PF3D7_1022500",50.36912,5.846099,6.653805,5.343716,33.371039,20.306384,18.037256,5.064389,25.114564,13.637605,52.474132,5.659563,24.184316,35.640576,9.156475,6.287029,21.183387,18.625419,10.829312,32.594807,24.089081,3.066739,13.820094,0.775996,22.190553,3.405382,32.647543,4.03912,4.377687,33.031624,6.972486,1.140987
"PF3D7_1022600",117.02787,59.146495,45.514954,34.384117,45.932422,69.158587,85.96969,15.529248,65.869519,74.493657,75.584622,49.879937,41.119905,57.574574,38.973864,64.708642,52.740502,24.602311,42.859602,170.620411,132.148922,43.226208,75.604227,19.234193,80.747948,38.933194,60.047134,15.040906,18.522514,75.072756,32.909822,27.446706
"PF3D7_1022700",0.877909,0.41885,0.030784,0.408212,0.447572,0.182827,0.132132,0.21808,1.594986,0.199826,0.793076,0.071806,0.834867,0.248071,0,0.034931,0.9121,0.41041,0.243223,0.178239,0.208592,0,0,0.485258,0,0,0.795624,0.1857,0.106238,0.963788,0,0
"PF3D7_1022800",0,0.03561,0.033362,0.106914,0.570362,0.061062,0.099517,0.027686,0,0.15375,0.237479,0.018605,0,0.630229,0,0.196927,0.20807,0.085092,0.031787,0.813819,0.056264,0.270889,0.234848,0,0.160784,0,0.06781,0,0,0.586248,0,0.052893
"PF3D7_1022900",2.362599,0,2.827194,11.179868,1.699959,0.826604,1.065977,3.120133,3.087214,0.779505,1.26851,0.278908,0,0.88256,0,6.75473,0.649869,1.90794,1.368958,3.21693,1.784412,0,1.440118,3.705852,4.943076,2.819724,3.026118,1.429648,0,2.435178,0.816782,2.833608
"PF3D7_1023000",7.883042,3.78622,4.154779,2.733628,1.336345,4.089429,4.005714,4.89557,2.391702,1.156517,2.822,4.347435,4.108413,1.764412,5.979326,2.408193,1.432474,2.628841,2.276788,6.034868,2.21049,1.419344,3.717333,1.411891,8.57264,1.293333,5.363693,1.823263,2.179087,2.753437,3.185897,1.892091
"PF3D7_1023100",0.096644,0.032792,0.135208,0.09185,0.221289,0.08797,0.073823,0.032732,0.170901,0.067533,0.293239,0.088522,0.014102,0.115087,0.118199,0.308094,0.039352,0.163084,0.068512,0.39348,0.194293,0.095517,0.129792,0.016593,0.084433,0.164563,0.160675,0.112316,0.022176,0.170004,0.111191,0.14264
"PF3D7_1023200",93.511592,120.000515,67.080369,32.422029,27.527393,95.716818,83.320804,46.463555,59.140741,33.344525,41.881328,66.008608,20.008736,28.556335,55.530522,104.294086,16.789495,44.439988,60.131534,154.728293,112.833645,39.015899,89.497802,33.415861,56.565753,52.211086,46.76799,37.338803,30.118455,22.943459,51.500417,66.194274
"PF3D7_1023300",2.243514,0,2.56772,17.286279,0,1.627426,0,0.896022,0,0,0.836931,1.687397,0,0,0,3.202701,0,0,0,0,0,9.972035,0,10.824823,0,0,0,5.663622,0,3.205503,1.606545,0.516991
"PF3D7_1023400",11.561056,3.558225,2.83692,6.021173,5.141901,3.058421,2.717849,1.301794,6.755107,0.676508,6.370659,0.481353,2.100023,2.224399,0,7.831804,0.948773,5.925923,1.214387,16.68878,5.752634,1.159291,0.935493,1.6263,0.538019,4.343751,3.575744,2.81998,1.2416,5.168487,1.475676,1.119728
"PF3D7_1023500",0,0,0,0,0.263065,0,0,0,0.851319,0,0,0,0,0,0,0.455493,0,0.444354,0,2.239203,0,1.792225,1.995208,0,0,0,0,1.969692,0,1.132102,0,0
"PF3D7_1023600",0,0.061776,0.028501,0.026325,0.648583,0.083762,0.231142,0.048088,0.211541,0.088779,0.051159,0.192882,0,0,0,0.134571,0.256445,0.29406,0,1.721068,0.076967,0.311939,0.325845,0.217102,0,0,0.235134,0.248576,0,0.096343,0,0.060753
"PF3D7_1023700",0,0.078347,0.018312,0.016787,0.099744,0.040239,0,0,0.089386,0,0.309944,0.143185,0,0.036429,0,0.020596,0.032674,0.023389,0,0.630794,0.024709,0,0.051667,0,0,0,0.074589,0,0,0.030687,0,0.019377
"PF3D7_1023800",0,0,0.009156,0.016787,0.17099,0.013413,0,0,0.044693,0,0.179441,0.020455,0,0.072858,0,0.020596,0.016337,0.070166,0,0.105132,0.012354,0.099273,0,0,0.088456,0,0,0,0,0.153437,0,0
"PF3D7_1023900",240.028024,59.542952,280.843511,138.645776,234.245715,198.676817,245.30659,49.5148,193.605028,140.69846,335.017915,129.434055,78.214895,166.413724,214.738618,340.083634,181.859386,62.472622,106.4684,253.887389,243.151406,292.150252,187.679358,63.593531,120.236116,217.085037,154.802152,66.028086,60.629472,317.465025,98.60405,108.250836
"PF3D7_1024000",7.166438,1.534573,9.228674,5.42765,7.590518,2.143369,1.536276,2.047145,1.876463,1.181894,6.501669,0.542453,2.139934,3.845855,2.729968,7.950304,1.982178,2.448366,1.168757,2.955054,2.261974,6.649506,1.08413,2.313506,1.734346,0.441416,5.424579,2.554244,3.625547,8.516614,1.276519,0.404978
"PF3D7_1024100",0.320356,0,1.358549,0.88206,0.019233,0.285717,0.048579,0.180495,0,0.038713,0.065235,0.027018,0.11068,0.024154,0.236815,1.416894,0,0.016471,0,0.034871,0.024601,2.293765,0,0.546782,0,0.278233,0,0,0.141819,0.043447,0,0.03843
"PF3D7_1024200",1.405274,0,17.282385,23.25707,0.113797,3.737669,1.262977,36.356563,0.746126,0,0.255916,1.161577,0,1.09082,10.207732,15.330469,0,0,2.215799,0,0.091365,46.897413,0,27.973223,0.744713,4.263366,0,3.879628,19.794306,0,1.001359,1.999654
"PF3D7_1024300",2.005627,0,2.323371,1.705006,0,0,0,1.124348,0,0,0,0,0,1.889891,0,3.842154,0,0,0,0,0,1.113751,0,1.576978,0,0,0,1.21632,0,0,0,0.217997
"PF3D7_1024400",0.131446,0,2.289319,0.13475,0.022897,0.128589,0.059193,0.197006,0,0,0.157119,0,0,0,1.048166,1.430211,0,0.075271,0,0,0.078759,1.916308,0.083425,0,0.143083,0.678659,0,0.252716,0.687743,0.049318,0.209845,0.031097
"PF3D7_1024500",2.17634,0,40.131116,4.818028,0.210778,2.60969,0.421174,15.051354,0,0,0.539799,0.15222,0.442684,0.131162,16.776768,38.060216,0.120771,0,0.128825,0.09421,0,72.513786,0.976086,42.191527,0.336602,21.202253,0,17.341202,25.884447,0.680706,3.324803,1.140061
"PF3D7_1024600",0.947576,0.075896,6.963989,0.676828,1.013667,0.664753,0.284613,1.300616,0.779913,0.217974,2.348644,0.275877,0.683205,1.179949,0.626673,3.021451,0.502647,0.090126,0.536844,1.29974,1.126028,1.529411,0.50034,1.331041,0.17179,0,0.721976,0.303143,0.880961,1.12124,0,0.037183
"PF3D7_1024700",1.734085,0.256779,29.366025,7.026225,0.069687,1.825934,0.120142,9.245712,0,0,0.026565,0.100181,0,0,18.076135,20.108027,0,0,0.22766,0,0.039938,12.150932,0.084649,12.629533,0.145193,5.164056,0,2.222348,3.239163,0,0.638559,0.031546
"PF3D7_1024800",761.004628,838.354773,1127.928307,853.355603,1435.434696,1325.069691,1020.554143,824.723933,1017.215917,1245.101424,1504.296061,1328.050224,1102.723808,1488.970305,960.700752,1339.461417,1055.515606,685.064079,896.691742,1415.335672,1518.118446,669.476518,1077.285181,603.826369,994.51713,1152.325233,1535.591666,810.933362,643.029698,1141.864863,1598.86401,1216.688442
"PF3D7_1024900",0.621064,0.123765,3.465208,1.096873,0.917428,0.201387,0.312048,0.343372,0.967809,0.101888,1.54721,0.111149,0.108114,0.431754,1.037416,1.272851,0.318475,0.285956,0.285272,2.086874,0.259585,2.023451,1.212871,0.50012,0.079736,0.524665,0.168406,0.518074,0.861821,0.626023,0.178972,0.043981
"PF3D7_1025000",182.604124,78.198781,25.620761,36.936827,91.205352,229.167554,122.918733,17.165149,114.510966,95.573784,167.14,80.290593,41.178725,147.918891,42.925974,42.766636,70.086413,33.948778,78.990137,215.822241,253.16509,14.470922,148.827179,7.46912,126.197832,30.000149,85.68517,6.888172,9.165825,88.808205,24.087285,12.985569
"PF3D7_1025100",40.868411,23.662798,4.064089,11.211611,55.94411,57.769705,30.641098,5.527383,42.650669,31.510264,53.932324,22.379019,32.111458,71.270794,11.804817,7.051526,20.283926,19.017549,23.995196,70.454387,56.013021,3.318576,39.655052,1.621834,45.833102,6.47352,38.99751,4.474896,4.234038,49.395963,6.164636,5.288988
"PF3D7_1025200",0,0,0.422641,0.261552,0,0.15558,0.144421,0.11998,0,0,0.031766,0,0,0,0,0.119278,0,0,0,0.050696,0,0.969736,0.101536,0,0,0,0,0,0.059575,0.059865,0,0.188587
"PF3D7_1025300",0.845636,0,6.516279,4.439533,0.125958,1.263459,0.70219,3.982209,0.250961,0,0.22293,0.3779,0.094498,0.087995,4.462569,6.07894,0,0.018787,0.196565,0.084681,0,5.502686,0.456017,5.767606,0.141873,0.592441,0.059853,1.674262,2.90473,0.320576,0.527487,3.146737
"PF3D7_1025400",0,0,0.517068,0,0.015077,0.021383,0.019186,0,0,0,0,0.043241,0,0.038726,0.172913,0.208098,0,0,0,0,0,0.104955,0,0.072965,0,0,0,0,0,0,0.03479,0
"PF3D7_1025500",0.038113,0.004619,0.616961,0.009981,0.032147,0.053003,0.017125,0.035858,0.005268,0.006658,0.015521,0.038789,0,0.039278,0.349608,0.495163,0.007775,0.005457,0,0.048173,0.002971,0.588565,0,0.065439,0,0.124805,0.008801,0.018456,0.047373,0.010931,0.015661,0
"PF3D7_1025600",0,0,0.284843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1025700",0,0,0.370509,0,0,0,0,0.597948,0,0,0,0,0,0.645755,0,0.301992,0.101329,0,0,0,0,0.619261,0,0,0,0.663064,0,0,0,0,0,0
"PF3D7_1025800",0,0,4.289267,0,0.490002,0.863257,0,0,0,0,0,0,0,0,0,1.329375,0,0.834388,0,0,0,0,0,0,0,0,0,0,0,2.106555,0,0
"PF3D7_1025900",1.321314,0.084371,6.069505,0.499369,2.20481,1.834801,0.470487,0.573583,1.250886,0.759516,1.094154,0.121486,0.06345,0.890069,2.50624,9.207208,2.985935,0.353592,0.28464,3.256254,0.651777,7.184133,0.280367,0.52181,0.428154,2.387744,0.441959,0.30902,0.497022,1.044838,1.172794,0.209664
"PF3D7_1026000",15.390282,4.055253,132.401772,31.20348,18.357423,78.380719,14.496126,13.533756,22.75208,24.912986,11.678654,14.374363,5.57356,7.452724,81.414756,136.637852,45.907215,3.086024,13.161821,28.834754,10.636741,91.643308,12.522959,48.164558,11.105675,51.713434,12.640669,13.660258,17.773652,10.328424,34.377691,19.171702
"PF3D7_1026100",2.027814,2.631206,13.990755,4.895245,6.771635,4.134508,1.370476,2.063024,2.451919,6.480178,2.171826,4.610212,1.411347,0.815039,7.549212,14.868282,9.755861,1.667136,3.060332,3.509638,0.750101,5.259001,0.314445,8.198099,2.17025,7.507352,3.15431,6.950056,4.470345,3.593273,5.576984,3.499171
"PF3D7_1026200",0.108722,0,12.687552,3.603221,0,0.303205,0.04894,0.652321,0,0,0.021747,0.027305,0,0.096866,7.399594,6.788875,0.021793,0.031222,0.186338,0,0,4.504868,0,2.396953,0.355258,1.266448,0,1.046587,1.428202,0.163746,0.174503,2.014611
"PF3D7_1026300",0.052503,0.050757,0.950792,1.124076,0.065589,0.262301,0.047205,0.11833,0,0.036708,0.095469,0.079676,0.152675,0.071252,0.424597,0.920146,0.0743,0,0.022709,0.102884,0.072602,0.709057,0.033477,0.268909,0.343559,0.068394,0.048336,0.202796,0.03982,0.081717,0.128071,0.44116
"PF3D7_1026400",0,0.101747,0.035429,0.021737,0.221517,0.069314,0.142515,0,0,0.073155,0.105613,0,0,0.14117,0,0.093087,0,0,0,0.576835,0.111586,0.128674,0,0,0,0,0.096841,0.20323,0,0.079516,0,0
"PF3D7_1026500",0,0,0.263795,0,1.363937,0,0,0,0,0,2.056479,0,0,4.158131,0,1.213393,0,0,0,6.285716,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1026600",5.741389,2.304991,6.494146,2.03604,11.059402,8.861398,3.400753,0.799998,10.979987,5.44049,17.174466,1.678872,1.918252,9.955364,5.345902,12.179086,11.432289,2.98727,2.770362,32.346941,14.798368,6.986117,6.146279,0.520304,7.224293,2.02896,5.761315,0.87093,1.247115,14.049775,1.434852,0.431152
"PF3D7_1026800",2331.309312,2753.792177,2210.678303,2666.704963,2102.749621,2294.173492,2349.624016,1925.544926,2568.431843,2892.434351,2090.587205,2772.033219,1830.817371,2203.381078,2431.252117,1925.186894,2895.780327,2569.17282,2558.456812,2209.421717,1633.17362,2659.564208,2665.866873,2548.090097,2046.843855,1888.600121,2033.175909,2440.822796,1807.375133,1924.72965,1761.882823,2581.420107
"PF3D7_1026900",10.623757,3.933249,6.087823,1.063486,13.140496,9.56757,3.955638,1.782815,12.90155,2.180361,11.366226,1.176809,3.417409,9.410338,4.130473,4.729134,4.935582,8.147172,5.764172,12.876184,4.159721,5.064407,7.858045,0.883656,3.168221,3.709813,8.197659,4.051645,2.033842,10.638588,2.464341,0.797324
"PF3D7_1027000",2.888436,0.534571,1.207327,0.127183,9.063872,1.026723,1.744389,0.087945,3.396403,2.150905,8.3569,0.117769,0.503869,8.986415,2.936162,1.841296,4.129716,2.070278,0.77187,20.157717,2.599994,0.639544,3.504745,0.060953,0.464316,1.567354,1.263247,0.351343,0.452183,5.863559,0.349088,0.502565
"PF3D7_1027100",110.018648,39.085669,80.988085,38.855526,98.172332,139.215124,97.796096,12.304528,80.825786,105.159252,152.262183,59.623166,35.586462,148.388936,68.772237,118.640676,93.48241,29.102558,49.865024,371.889569,189.078946,68.17227,109.096276,21.749245,99.665032,65.871589,57.878762,19.032316,14.617256,113.356869,42.588559,25.667266
"PF3D7_1027200",24.935504,15.643475,23.443607,21.839367,27.182244,29.365069,21.43509,16.188391,49.882162,26.142881,26.545002,17.199137,30.586852,24.902668,29.654459,19.304877,16.188275,17.320355,28.03114,22.817849,26.439902,12.402258,12.313197,22.803888,37.429967,27.652343,43.158141,22.363598,13.23909,22.889088,34.122337,22.30815
"PF3D7_1027300",806.274809,397.990763,96.979495,162.926218,748.86369,726.108892,422.933773,47.088788,434.194554,538.561817,919.155882,181.887153,136.177531,571.662105,157.636731,157.150649,668.535898,188.577774,434.440116,1141.652584,978.265476,75.114358,922.076981,22.547982,409.405658,291.012804,217.296639,31.422976,42.790855,734.304891,80.177345,61.652707
"PF3D7_1027400",247.279084,409.406467,294.155733,273.223122,119.276908,399.797276,307.696426,271.44464,143.552359,180.567735,117.832662,396.825924,162.240906,159.518012,252.446781,199.919682,154.80607,187.752946,316.673268,124.155624,185.803403,209.464085,140.585068,323.800139,199.657227,173.014873,153.431687,179.892086,234.426597,140.58651,232.669203,287.067353
"PF3D7_1027500",25.87602,1.282213,110.748994,19.171119,16.919501,4.58475,4.857009,17.592232,1.386348,1.760363,5.39152,2.642371,10.153689,4.960794,0,71.068199,1.986612,8.131886,7.225218,13.46107,12.375812,11.564358,8.118348,29.23509,2.76703,16.280553,28.872829,11.597473,36.231991,14.963584,33.972136,7.278613
"PF3D7_1027600",0.661009,0.211014,0.593493,0.845135,2.19863,2.034986,0.198764,0.246894,3.13408,0.453788,2.376729,3.108993,0,1.428231,1.729203,1.881177,0.173641,1.184939,0.092645,4.519881,0.449342,0.528958,1.251636,0,0,0.281408,1.404204,3.651551,1.052958,2.691053,0.689071,0.615527
"PF3D7_1027700.1",6.964136,0.819017,8.020453,2.893809,19.169554,2.632003,2.111133,0.857919,9.313907,1.166194,17.33518,1.932115,4.80612,16.088121,3.207167,3.999317,6.972888,7.115286,1.504419,21.961577,3.230584,0.331808,7.886103,0.932682,0,8.531409,6.149237,3.950247,0.71184,21.62023,2.732444,3.077
"PF3D7_1027700.2",0,0.819017,0,0,0,0,2.06563,0.857919,0,1.166194,0,0,0,0,3.207167,0,0,0,1.504419,0,0,0.331808,0,0.932682,0,0,0,0,0.71184,0,2.732444,0
"PF3D7_1027800",1300.210095,1496.279347,2055.508416,1804.473589,1387.832222,1974.799882,1371.553998,1309.598856,1447.413101,1491.769932,1586.970491,1707.971217,1068.177146,1539.232023,1803.384218,1466.004633,1249.878748,933.719404,1509.485295,1429.198285,1364.890549,1504.975027,1281.713732,1393.976558,1149.125366,1362.893786,1148.157494,1540.715217,1069.049956,1324.95158,1266.885368,1681.474781
"PF3D7_1027900",14.72266,5.835324,10.892485,4.99443,25.308004,5.705568,2.131628,5.695086,11.969034,6.075618,19.894078,4.30143,15.473569,13.592112,9.696044,10.023286,7.755265,14.595256,5.438365,8.409035,5.170811,11.234968,2.096849,2.306935,7.528047,4.93067,25.449264,9.879588,7.682431,11.206538,15.419942,1.536223
"PF3D7_1028000",14.319571,13.02177,81.982963,45.763859,9.429261,13.053151,10.901932,53.565555,5.269249,5.893195,9.922701,35.851809,2.805139,6.331402,80.170381,105.469049,2.503274,11.315026,14.484656,12.934785,1.413506,134.477002,19.567468,99.501032,7.269141,100.042033,5.925276,94.771589,61.904959,9.039496,113.536765,123.288691
"PF3D7_1028100",0.622638,0.050288,3.106308,0.107452,2.043959,0.119935,0,0.469498,0.459097,0.433893,1.591877,0.340789,0.604287,1.256248,2.089871,1.683054,0.313873,1.468742,0.178925,2.080166,0.094576,0.890443,1.127442,0.708038,0,3.647384,0.670102,5.089293,1.606603,1.532903,2.262734,0.272825
"PF3D7_1028200",2.942124,1.122873,1.515775,0.644758,6.99805,1.332064,1.594113,0.657724,4.329228,2.81228,10.533336,0.649608,1.678457,4.861395,0,2.071059,3.724385,6.848249,1.100113,7.254414,4.065907,1.047447,3.143612,1.463338,0.637475,0.372299,2.932559,3.920334,1.708503,6.565908,1.35581,0.270455
"PF3D7_1028300",98.520158,62.563579,75.919298,39.429349,43.063366,96.421428,57.819158,19.778408,62.005285,89.980526,69.570346,55.258005,50.382705,69.05023,68.69033,119.572199,40.870682,33.186864,35.532542,255.62308,161.945712,62.244661,107.059618,31.753931,74.509455,52.473843,62.421636,28.677062,26.555343,57.674748,41.229079,26.148345
"PF3D7_1028400",215.613643,65.906456,74.719748,52.110892,63.711879,156.453904,133.069581,20.804525,96.201555,90.021096,131.191872,92.053017,50.158172,84.573195,122.387522,99.459538,86.481183,28.031117,67.19239,204.847649,126.745108,84.308157,122.559207,39.588,138.578271,48.879325,72.170444,17.657034,25.509016,69.888984,44.265345,33.932292
"PF3D7_1028500",84.841766,48.075961,53.896959,27.448302,63.3111,101.018586,76.13558,9.632817,55.289216,74.748936,83.850936,58.790245,41.922737,68.009764,49.282763,61.726364,42.893329,21.521352,31.639442,128.879165,131.286903,35.182784,72.952895,8.930319,98.149759,25.275632,45.054049,8.703308,12.825016,57.264307,22.840299,13.481339
"PF3D7_1028600",0,0,0,0.119864,0.612901,0.182175,0.563985,0.695121,0,0,0.230032,0,0,0,0,0.414956,0.467464,0.170378,0,0,0.164898,0.714246,0,0,0,0,0,0,0.219039,1.097207,0,0.13803
"PF3D7_1028700",0.132737,0.447175,0.106695,0.244876,0.231173,0.32973,0.059776,0,0,0,0.423001,0.033233,0.191791,0.352429,0,0.934435,0.079567,0.075995,0.28329,0.126991,0.278295,0.483695,0.084237,0,0,0,0.36471,0.255176,0.198379,0,0.317761,0.031395
"PF3D7_1028800",0,0,0.771788,1.814892,0,0,0,0,0,0,0,0,0,0.447417,0,3.932307,0,0,0,0.326278,0,0,0,0,0,0,0,0,0,0,0,0.261429
"PF3D7_1028900",0,0,0.084419,0.078775,0,0,0,0.072613,0,0,0,0,0,0,0.7657,0.882858,0,0,0,0,0,0,0,0.651867,0,0.497658,0,0.123997,0,0,0,0
"PF3D7_1029000",0,0,0.202633,2.102081,0,0.074256,0,0.168995,0,0.125033,0,0.022677,0,0,0.361832,1.219833,0,0,0,0,0,3.631633,0,0.765537,0,0.233681,0,0,0.169626,0.034013,0,0.064414
"PF3D7_1029100.1",0,0.200451,0.69649,1.182408,0,0.263058,0,0.09344,0.205741,0,0,0.30442,0,0.150448,1.847096,1.246135,0,0.108027,0,0,0,1.579722,0.132215,0.495963,0,0,0,0.10679,0,0,0.101362,0.139514
"PF3D7_1029100.2",0.041494,0,0,0,0.153967,0,0.037311,0,0,0.173505,0.100806,0,0,0,0,0.05173,0.042028,0,0.071941,0.217624,0.108783,0,0,0,0.045276,0.270706,0.038242,0,0.078865,0.126307,0,0
"PF3D7_1029200",86.403659,72.194782,14.086708,19.582615,36.353468,46.818532,55.465276,16.021282,57.68371,66.851119,45.405295,40.355595,35.042297,37.683673,22.346055,26.239546,29.188439,35.577668,30.993436,94.265868,65.793728,21.40576,71.695131,9.075443,61.247912,30.114932,55.306715,19.047088,16.147378,39.675816,23.506532,19.778994
"PF3D7_1029300",3.021246,0.567052,3.963462,1.839236,5.58228,1.926593,1.934003,0.911603,3.696995,2.680758,7.099291,0.676659,1.339075,4.178462,6.750137,5.597179,1.925165,1.836856,2.311138,5.675932,2.948251,7.696695,1.816346,1.142106,1.189096,0.871552,2.6221,0.970909,0.60127,4.599589,0.880725,0.580816
"PF3D7_1029400",36.894559,31.582592,57.551254,46.653308,42.742894,34.757731,35.780608,69.046101,48.791784,39.55127,45.252937,45.201515,31.035791,45.786341,68.81812,86.857336,29.581049,47.685286,32.336437,62.92329,46.105141,60.988338,30.272776,75.314818,30.26378,42.00765,46.103391,59.785004,60.074301,33.369219,72.462385,51.720007
"PF3D7_1029500",7.246471,2.122265,0.506757,0.856101,2.034247,1.151319,2.849284,2.020868,2.86028,4.1988,4.724501,2.983743,3.638233,1.375153,3.238526,0.581411,0.832118,3.412648,3.527121,4.228891,2.655347,0,1.660076,0,4.76572,0,5.475161,2.752604,0.939972,5.621749,5.063201,0.393688
"PF3D7_1029600",228.300997,266.145833,288.262352,184.272663,271.821915,466.172831,312.665681,225.839767,331.954924,262.833555,272.475597,386.261569,291.945845,253.203434,151.124826,287.628707,223.043486,205.808761,371.694029,241.356844,457.579608,89.295354,196.50582,190.650739,308.250216,233.547416,251.732251,261.755976,177.646967,238.891538,412.723559,288.471471
"PF3D7_1029700",0,0,0.008909,0.048984,0.235605,0.039148,0.035499,0.02962,0.043459,0,0.079335,0.039788,0,0.106325,0,0.040076,0.09534,0.022747,0,0.051144,0.060103,0.096551,0.050242,0.134308,0.086009,0,0.145065,0,0,0.208931,0,0
"PF3D7_1029800",1.248849,0,1.288214,7.297762,0.054176,1.238943,0.492306,1.227243,0.171328,0.107745,0.092891,0.974129,0,0.068642,4.957133,0.775447,0.031062,0.13366,0.265405,0.247197,0.046403,3.969337,0.098924,7.895818,0,0.602706,0.428238,1.298597,0.23229,0.175043,0.247774,1.985338
"PF3D7_1029900",0.067336,0,0.030885,0.143425,0.321921,0.033825,0.090781,0.063339,0.055829,0.093915,0.170644,0.059774,0,0.217167,0.13665,0.168976,0.013665,0,0,0.066394,0.059365,0.248732,0.129032,0.23053,0,0.263827,0.031046,0,0.025634,0.166742,0.110033,0.008143
"PF3D7_1030000",777.66444,1101.018093,307.752382,498.498685,680.273106,1131.000095,992.268979,686.72,877.849969,1306.660236,782.351015,826.144416,928.390531,842.61089,402.321202,267.391048,1139.077331,993.1954,1075.456879,771.379403,779.546279,300.533518,1139.172743,315.803239,816.819263,235.844943,735.029604,202.607481,396.288175,642.323536,233.099388,354.732564
"PF3D7_1030100",152.725848,87.191448,49.22178,59.581285,102.87221,140.172623,129.31397,34.797695,104.628363,136.278856,145.757686,119.550067,65.479675,124.194081,79.263234,71.222365,127.13517,45.687824,89.614759,171.378758,203.487794,68.405701,173.18969,19.500722,149.410596,33.521643,79.728987,19.986633,19.321317,92.64857,34.609861,50.188167
